time, id, camPosX, camPosY, camPosZ, camQuatX, camQuatY, camQuatZ, camQuatW, con1PosX,  con1PosY, con1PosZ, con1QuatX, con1QuatY, con1QuatZ,  con1QuatW, con2PosX, con2PosY, con2PosZ, con2QuatX, con2QuatY, con2QuatZ, con2QuatW, presenting, color
1708439303220,z_YzkhENOy5iQ-wUAAAD,0.36408305168151855,1.650060772895813,3.766423463821411,0.07161937986912724,0.059072842748160506,-0.047504034124735944,0.9945473495156848,0.142934188246727,0.7582728266716003,3.75270938873291,-0.5577838630720791,-0.07242359370258764,-0.1004378239636192,0.820697403851775,0.6762575507164001,0.8286389708518982,3.763779640197754,-0.5673880477032172,0.07308350580989915,0.2743657848296668,0.7729508526529144,1,9020550
1708439303236,z_YzkhENOy5iQ-wUAAAD,0.36412250995635986,1.6501001119613647,3.766481637954712,0.07170498702039307,0.059122669698506006,-0.04760262201448568,0.9945335062974349,0.1429319828748703,0.7582665681838989,3.7527272701263428,-0.5577254938786751,-0.07251898593975416,-0.10031177742123888,0.8207440633148981,0.6762704253196716,0.8282690048217773,3.7638800144195557,-0.5673517615339937,0.07307082664739753,0.27417324485415867,0.7730470003715698,1,9020550
1708439303255,z_YzkhENOy5iQ-wUAAAD,0.3641608953475952,1.6501328945159912,3.7665741443634033,0.07171235310336833,0.05913952691271282,-0.0476848375104002,0.994528034316716,0.1428973376750946,0.7582101225852966,3.752741575241089,-0.55767705614392,-0.07267617792980269,-0.10030498808798882,0.8207639024572385,0.67653888463974,0.8275468945503235,3.7641844749450684,-0.567248279447807,0.07312129647784085,0.2741023309334291,0.7731433098991177,1,9020550
1708439303271,z_YzkhENOy5iQ-wUAAAD,0.3642005920410156,1.6501269340515137,3.766648054122925,0.07179083198038176,0.0592026588297994,-0.04792099579611839,0.9945072648241121,0.14289811253547668,0.758204996585846,3.752743721008301,-0.5576493718989528,-0.07280415473971412,-0.1002893776480782,0.8207732779545764,0.6765627861022949,0.8274635672569275,3.7642035484313965,-0.56716204148795,0.07317242787160948,0.2741569346490739,0.7731823780185488,1,9020550
1708439303289,z_YzkhENOy5iQ-wUAAAD,0.3642742335796356,1.650111436843872,3.766810178756714,0.07163603556246824,0.05928327268223103,-0.04824274724791271,0.9944980690496085,0.1428999900817871,0.7582061290740967,3.7527384757995605,-0.5575372601540903,-0.07294992065101942,-0.10027145028692713,0.8208386862680368,0.6765861511230469,0.8273299932479858,3.7642922401428223,-0.5670385744101437,0.0732383046094614,0.27425714115581923,0.7732311597406565,1,9020550
1708439303301,z_YzkhENOy5iQ-wUAAAD,0.36433112621307373,1.650075912475586,3.7669260501861572,0.07163385053176768,0.05921022472286115,-0.04827964900413552,0.9945007874519193,0.14289209246635437,0.7582061886787415,3.752732038497925,-0.5574075167000444,-0.07303669384258314,-0.10032994648431799,0.8209119340814142,0.6765486001968384,0.8273131847381592,3.7644424438476562,-0.5669492943462994,0.0732587038448443,0.2743350709221583,0.77326704883458,1,9020550
1708439303322,z_YzkhENOy5iQ-wUAAAD,0.3644205629825592,1.6500253677368164,3.767143726348877,0.07137507493963352,0.0589902862171045,-0.04848154539884272,0.9945226415571203,0.14286212623119354,0.7582067847251892,3.75272798538208,-0.557223177997873,-0.07307193284640298,-0.10051359205333628,0.8210114739420984,0.676297128200531,0.8276692628860474,3.7644994258880615,-0.5666907585227898,0.07330075853415384,0.2744345210720503,0.7734172720124223,1,9020550
1708439303336,z_YzkhENOy5iQ-wUAAAD,0.3644728660583496,1.6500089168548584,3.767285108566284,0.07145935417003924,0.059010296940022085,-0.048623310497920465,0.9945084812313094,0.14283494651317596,0.758210301399231,3.7527196407318115,-0.557070025610128,-0.07304078358680052,-0.10069137398831401,0.8210963875843706,0.6762787699699402,0.8276956081390381,3.7645137310028076,-0.5665447255202818,0.07328142450728649,0.2744519387659992,0.773519902856362,1,9020550
1708439303395,z_YzkhENOy5iQ-wUAAAD,0.3646097779273987,1.6500005722045898,3.7677900791168213,0.07139566873551531,0.05892045882245258,-0.04885439203068377,0.994507056975319,0.1427844613790512,0.7582363486289978,3.752697229385376,-0.5568231222955721,-0.07264033240376312,-0.10062785819018653,0.8213071451907239,0.6761261224746704,0.8277695775032043,3.7646117210388184,-0.566265109255302,0.07319711342424697,0.2743267744713306,0.7737769894708647,1,9020550
1708439303355,z_YzkhENOy5iQ-wUAAAD,0.36455538868904114,1.6499953269958496,3.76758074760437,0.07140181033799968,0.058837490230648715,-0.04872266457124945,0.9945179903779365,0.1427980661392212,0.7582173943519592,3.752711772918701,-0.5569678549833386,-0.07286643237494997,-0.10075081568961189,0.821173894303809,0.6762222647666931,0.827738881111145,3.7645511627197266,-0.5663840005101404,0.07319671503347978,0.2744090035311213,0.7736608453679777,1,9020550
1708439303395,z_YzkhENOy5iQ-wUAAAD,0.3646817207336426,1.6500244140625,3.7681491374969482,0.07141618760223062,0.05875869220220091,-0.04894544203064047,0.9945106776393622,0.1427495777606964,0.7582616806030273,3.752676010131836,-0.5565516868561013,-0.07242261316423584,-0.10047467260881193,0.8215290774672821,0.6764637231826782,0.828455924987793,3.7652151584625244,-0.565935748075182,0.07333319753165583,0.27428472704462775,0.7740199349502709,1,9020550
1708439303416,z_YzkhENOy5iQ-wUAAAD,0.36470046639442444,1.6500439643859863,3.7683537006378174,0.07150627054139166,0.058727661748666844,-0.04897130102671036,0.9945047645373595,0.142735093832016,0.758274257183075,3.752657890319824,-0.5563231300319605,-0.072258205611737,-0.10032639087803785,0.8217164608346369,0.6764397621154785,0.8284645080566406,3.765259027481079,-0.5657396268301583,0.07342190477819138,0.27426979461205314,0.7741601761239579,1,9020550
1708439303439,z_YzkhENOy5iQ-wUAAAD,0.3647617995738983,1.6500940322875977,3.7687528133392334,0.07168826817246858,0.05872307503638368,-0.049022716831347825,0.9944893995821056,0.14269234240055084,0.7582777738571167,3.7526512145996094,-0.5560889414399602,-0.07189587356805507,-0.10012885664521903,0.8219308271618675,0.6763668656349182,0.8285072445869446,3.76527738571167,-0.565522788909786,0.0735350502883379,0.2742270670246041,0.774322986429999,1,9020550
1708439303455,z_YzkhENOy5iQ-wUAAAD,0.36482036113739014,1.6501338481903076,3.768972396850586,0.07185931476892773,0.0587712831568471,-0.04912664325308486,0.9944690784818161,0.14268416166305542,0.7582617998123169,3.752652645111084,-0.5560051334338241,-0.07166544945649554,-0.10006677905493998,0.8220152034354375,0.6762481927871704,0.8286025524139404,3.7652199268341064,-0.5653952287952089,0.07357352663303551,0.2741264357295155,0.7744481058590196,1,9020550
1708439303456,z_YzkhENOy5iQ-wUAAAD,0.36486318707466125,1.650184154510498,3.769402503967285,0.07225502541745975,0.0586750238660766,-0.04927310706009294,0.9944388436691374,0.14264072477817535,0.7582410573959351,3.7526774406433105,-0.5559417709795941,-0.07138172210031375,-0.10005132476924043,0.8220846242583462,0.6759288311004639,0.8290496468544006,3.764711618423462,-0.5651091796968198,0.07360085655339366,0.27403315067979034,0.774687266750591,1,9020550
1708439303481,z_YzkhENOy5iQ-wUAAAD,0.36487096548080444,1.6502152681350708,3.7696378231048584,0.07229455369204066,0.05875986856752271,-0.049512253476216676,0.994419082730378,0.14266298711299896,0.7582259774208069,3.7526803016662598,-0.555850832182858,-0.07129817509201676,-0.10019112283309042,0.82213633996778,0.6759327054023743,0.8290473818778992,3.764770984649658,-0.564945548940567,0.07363922000947137,0.2739909158047902,0.7748178947759856,1,9020550
1708439303491,z_YzkhENOy5iQ-wUAAAD,0.3648641109466553,1.6502463817596436,3.7701165676116943,0.0725516226353043,0.05890108921327074,-0.04965426168107342,0.9943849244876406,0.1426168829202652,0.7582010626792908,3.7527217864990234,-0.5557774214064031,-0.07120671665107149,-0.10042470286748088,0.8221653972362263,0.6758831143379211,0.8290601968765259,3.7648606300354004,-0.5646877294995906,0.07363077439352023,0.2739985111792121,0.7750039310135035,1,9020550
1708439303504,z_YzkhENOy5iQ-wUAAAD,0.364850789308548,1.6502643823623657,3.7703707218170166,0.07261570076566418,0.058945749554217095,-0.04968175625767068,0.9943762274520651,0.14265358448028564,0.7581980228424072,3.752711296081543,-0.5557695502633073,-0.07115448739455939,-0.10052140398157766,0.8221634224807808,0.6757646203041077,0.8291035890579224,3.7649288177490234,-0.5643782991841398,0.07361971033423127,0.2740695447111573,0.7752052362582057,1,9020550
1708439303522,z_YzkhENOy5iQ-wUAAAD,0.3648222088813782,1.65028977394104,3.7708187103271484,0.07284475060862688,0.058965069621344915,-0.049672434822537,0.9943587944395947,0.1426127552986145,0.7581788301467896,3.7527427673339844,-0.555752947459139,-0.07103595918635655,-0.10070098098099364,0.8221629195739852,0.6755647659301758,0.8292685151100159,3.7646584510803223,-0.5640491550389601,0.07355048500210835,0.27413408474089906,0.7754285140740307,1,9020550
1708439303536,z_YzkhENOy5iQ-wUAAAD,0.3648064434528351,1.6503205299377441,3.771049976348877,0.07300526588266762,0.05894902615099431,-0.04971723397997359,0.9943457347084056,0.1426178365945816,0.7581835985183716,3.7527318000793457,-0.5556802796372289,-0.07090310082461272,-0.10081798194884038,0.8222091653779525,0.6755906939506531,0.829292893409729,3.7647218704223633,-0.5638921883211888,0.07350779262827471,0.2741389839002408,0.7755449837884345,1,9020550
1708439303555,z_YzkhENOy5iQ-wUAAAD,0.3647761642932892,1.6503092050552368,3.771514892578125,0.07323982613663048,0.05894169398529538,-0.04988015240387836,0.9943207606160787,0.14261071383953094,0.7581823468208313,3.752741575241089,-0.5555506772100317,-0.07075539511359523,-0.1008394902530898,0.8223068261417336,0.6756116151809692,0.8291562795639038,3.764833927154541,-0.5636988407591897,0.07348164247488047,0.2740008636552163,0.7757368057931344,1,9020550
1708439303571,z_YzkhENOy5iQ-wUAAAD,0.36481326818466187,1.6503323316574097,3.771742105484009,0.07326713672242963,0.05898127482377784,-0.049902041352387294,0.9943153031960535,0.14263524115085602,0.7581801414489746,3.7527358531951904,-0.5556185352846351,-0.07062365080637674,-0.10086789392804459,0.822268819285674,0.6756494045257568,0.8289943337440491,3.7650041580200195,-0.5634201314606124,0.07345733375804497,0.2739879273206623,0.7759461265220626,1,9020550
1708439303590,z_YzkhENOy5iQ-wUAAAD,0.36478275060653687,1.6503260135650635,3.7722156047821045,0.07329791383571356,0.05904145720484282,-0.04988927704647541,0.9943101036374941,0.1426132619380951,0.7581568360328674,3.752793788909912,-0.5557472526987182,-0.07042663971244272,-0.10086672740681758,0.822198870613965,0.6755576133728027,0.828819751739502,3.7651379108428955,-0.5628945767758692,0.07339713985633722,0.2741338392364182,0.7762816457206276,1,9020550
1708439303608,z_YzkhENOy5iQ-wUAAAD,0.3647401034832001,1.6502896547317505,3.7724497318267822,0.0732894633289287,0.05895942325753452,-0.04984117057482301,0.9943180068244045,0.142645925283432,0.7581660747528076,3.7527713775634766,-0.555739547086011,-0.07035420833454234,-0.10089172606111779,0.8222072128038426,0.6756463646888733,0.8288713693618774,3.7652249336242676,-0.5625726573366289,0.07325692079641474,0.2741931899217496,0.7765072590601887,1,9020550
1708439303622,z_YzkhENOy5iQ-wUAAAD,0.36471158266067505,1.6503313779830933,3.7729265689849854,0.07333484378917225,0.05901415843920314,-0.0498050208295909,0.9943132251347321,0.14266057312488556,0.7581652402877808,3.7527759075164795,-0.5556834156030561,-0.07025475069235614,-0.10094308908306546,0.8222473498864221,0.6757841110229492,0.8289480209350586,3.765422821044922,-0.5623234881125927,0.07295961870531342,0.27417366945011445,0.776722593810378,1,9020550
1708439303636,z_YzkhENOy5iQ-wUAAAD,0.3647034168243408,1.650310754776001,3.773197650909424,0.07334281767491227,0.05902819580900109,-0.04972414887669175,0.9943158513382904,0.14270135760307312,0.7581793665885925,3.752748489379883,-0.5555832242213269,-0.07029707097967691,-0.10090935153737954,0.8223155754014505,0.6758679747581482,0.8290298581123352,3.7656540870666504,-0.5621873044708678,0.07276555178432689,0.2740966415811417,0.7768665524008879,1,9020550
1708439303655,z_YzkhENOy5iQ-wUAAAD,0.3646400570869446,1.6502797603607178,3.773707628250122,0.07344630918347922,0.05905802902923276,-0.04968796878221992,0.9943082492988576,0.1427096575498581,0.7581532001495361,3.7528257369995117,-0.555605237956076,-0.07027280181048134,-0.10058567364187156,0.8223424318004561,0.6757316589355469,0.8293521404266357,3.7658956050872803,-0.5620336484244762,0.07252015634280354,0.2740323090244835,0.7770233578042539,1,9020550
1708439303668,z_YzkhENOy5iQ-wUAAAD,0.36459293961524963,1.6503260135650635,3.773972749710083,0.07341526161763312,0.059173181688308985,-0.049627161111219946,0.994306732759204,0.1427251398563385,0.7581464648246765,3.752835273742676,-0.5556633134409987,-0.07012351465589252,-0.10022971750775478,0.8223593974147746,0.6758703589439392,0.8294018507003784,3.7661290168762207,-0.5619462840651054,0.07239428984978058,0.2739928975160161,0.7771121751287544,1,9020550
1708439303688,z_YzkhENOy5iQ-wUAAAD,0.3645613193511963,1.6502857208251953,3.7745182514190674,0.07340610159028442,0.059223991682284975,-0.04960132901684015,0.9943056729313762,0.1427416056394577,0.7581360936164856,3.7528436183929443,-0.5556711157077345,-0.07002420131629071,-0.10004579308054219,0.8223849838640187,0.6761207580566406,0.8294440507888794,3.7666001319885254,-0.5620449162503248,0.07224933391277169,0.2738314229129405,0.7771112518113481,1,9020550
1708439303703,z_YzkhENOy5iQ-wUAAAD,0.3645624816417694,1.650305151939392,3.7747936248779297,0.07345831046033154,0.059219776903308506,-0.04961721263215309,0.9943012756963338,0.14275741577148438,0.7581515908241272,3.752790927886963,-0.5556048703270039,-0.0700022764255411,-0.10010662780772314,0.8224242046736716,0.6762990355491638,0.8294559121131897,3.7669479846954346,-0.5621704113497697,0.07223608371669563,0.2736727282793079,0.7770776117018592,1,9020550
1708439303722,z_YzkhENOy5iQ-wUAAAD,0.3645232915878296,1.650261640548706,3.7753617763519287,0.0735477018120228,0.05917769444551743,-0.04955466164960551,0.9943002924329828,0.14276395738124847,0.7581354379653931,3.7528200149536133,-0.5555175580076689,-0.06993918608256025,-0.10006882214686459,0.822493151235586,0.6764428019523621,0.8295714855194092,3.7673707008361816,-0.5622217097654704,0.07235109995663848,0.2735753458838877,0.7770640884302703,1,9020550
1708439303737,z_YzkhENOy5iQ-wUAAAD,0.36445602774620056,1.650277853012085,3.77565598487854,0.07355471884811506,0.05915651020356528,-0.0496311315666776,0.9942972198695368,0.14277487993240356,0.7581469416618347,3.752798080444336,-0.5554838096971328,-0.06992529266579998,-0.10006519234852299,0.822517566918917,0.6765938997268677,0.8296531438827515,3.7677223682403564,-0.5620932349671779,0.0725755324864825,0.2736860944497972,0.7770971039665847,1,9020550
1708439303757,z_YzkhENOy5iQ-wUAAAD,0.3643908202648163,1.6502528190612793,3.776233673095703,0.07346264517165543,0.059128614999371235,-0.04949959316645015,0.9943122431843991,0.1427946388721466,0.7581332325935364,3.7528483867645264,-0.5553972408816984,-0.06997592703749086,-0.09991325719966865,0.8225901868439676,0.6769133806228638,0.829744815826416,3.7683115005493164,-0.5619587116392106,0.07271085299377054,0.27385042723594333,0.7771238522735022,1,9020550
1708439303772,z_YzkhENOy5iQ-wUAAAD,0.3643762171268463,1.6502149105072021,3.7765445709228516,0.07337060439673362,0.05910168803655319,-0.049414993821315936,0.9943248479546942,0.14281734824180603,0.758146345615387,3.7528271675109863,-0.5553654606295163,-0.07008402266955613,-0.09980289572507915,0.8226158379894636,0.6771886944770813,0.8297663331031799,3.7687759399414062,-0.5620016186618947,0.07254390492941423,0.2738416070241241,0.7771115342995802,1,9020550
1708439303789,z_YzkhENOy5iQ-wUAAAD,0.36433061957359314,1.6502259969711304,3.7770941257476807,0.0733706788509486,0.05901628772667021,-0.04926418373747823,0.9943373981967412,0.14285051822662354,0.7581379413604736,3.7528796195983887,-0.5552443767605802,-0.0703271791785301,-0.09961082340135008,0.8227000995538112,0.6776023507118225,0.8295314311981201,3.7693655490875244,-0.5621924829396724,0.07200537426420134,0.2737036725450815,0.7770721574207463,1,9020550
1708439303804,z_YzkhENOy5iQ-wUAAAD,0.36431995034217834,1.6502212285995483,3.7773690223693848,0.0732891248449811,0.05902878846714204,-0.04915401885766404,0.9943481225132506,0.14286372065544128,0.7581515908241272,3.7528629302978516,-0.5551098179815595,-0.07050167877229573,-0.09961518769224924,0.8227754357367543,0.6777465343475342,0.8296047449111938,3.7696564197540283,-0.5623122015206282,0.07186505135400499,0.2735420866892948,0.7770554222348474,1,9020550
1708439303822,z_YzkhENOy5iQ-wUAAAD,0.3641965389251709,1.6502116918563843,3.7780001163482666,0.0733823054506277,0.05893727698394556,-0.049052318236274234,0.9943517006993433,0.14286454021930695,0.7581540942192078,3.7528717517852783,-0.5550175626723387,-0.07065950683921333,-0.09955594423647816,0.8228313029933166,0.6778921484947205,0.829750120639801,3.770092487335205,-0.5623283005053856,0.07194790080943068,0.2736317551025329,0.7770045332038601,1,9020550
1708439303838,z_YzkhENOy5iQ-wUAAAD,0.3641743063926697,1.6501719951629639,3.7783122062683105,0.07350376646002157,0.05898839361846957,-0.049027383546320226,0.9943409281455616,0.14286580681800842,0.7581617832183838,3.7528316974639893,-0.554975069449199,-0.07078914533973958,-0.09943347582367201,0.8228636296966523,0.6779716610908508,0.8299317955970764,3.7704625129699707,-0.5622370244260514,0.07206618305187401,0.2737203540698918,0.7770284173649805,1,9020550
1708439303856,z_YzkhENOy5iQ-wUAAAD,0.3640565574169159,1.650309681892395,3.778878688812256,0.0740151118302828,0.05912660269506271,-0.048690856102994604,0.9943113237785529,0.14285968244075775,0.7581598162651062,3.7528462409973145,-0.5547882360357771,-0.0709339988413817,-0.09932937860891618,0.8229897055916607,0.6778470873832703,0.8302704691886902,3.770857095718384,-0.5621924312793537,0.07223591570395521,0.2737013899167171,0.7770516017950658,1,9020550
1708439303879,z_YzkhENOy5iQ-wUAAAD,0.3640657365322113,1.6503080129623413,3.7791523933410645,0.0743043595625039,0.059515999011066544,-0.04867408878795707,0.9942673388356148,0.14283403754234314,0.7581838369369507,3.7527880668640137,-0.5545960560820087,-0.07085584614509752,-0.09926683226689978,0.8231335005070798,0.6779464483261108,0.8303561806678772,3.7710671424865723,-0.5621284295698433,0.07228417668982828,0.27369699039222106,0.7770949645441385,1,9020550
1708439303889,z_YzkhENOy5iQ-wUAAAD,0.3638984262943268,1.650269865989685,3.7797884941101074,0.07451251011298682,0.05981644792982416,-0.048537102502473305,0.9942404276994165,0.1427685171365738,0.7581571340560913,3.7528603076934814,-0.5544037612428009,-0.07042791026608365,-0.09907135429463662,0.8233232935691873,0.6780992746353149,0.8305172324180603,3.7714126110076904,-0.562017237443071,0.07209202015952836,0.2736950845115077,0.7771939051230492,1,9020550
1708439303906,z_YzkhENOy5iQ-wUAAAD,0.3637774586677551,1.6504725217819214,3.779993772506714,0.07451433237343127,0.05987732541803856,-0.04860278517749006,0.9942334180050825,0.1427602618932724,0.7581595182418823,3.7528531551361084,-0.5545825442979938,-0.07015069461984179,-0.09865742840261106,0.8232762558371891,0.6781635284423828,0.8306503891944885,3.771695613861084,-0.5620500440262096,0.07196186789562149,0.27373405163877956,0.7771685187605882,1,9020550
1708439303923,z_YzkhENOy5iQ-wUAAAD,0.36374735832214355,1.6505824327468872,3.7804923057556152,0.07575071690448643,0.06037733438067044,-0.04831071714989575,0.994123976686982,0.14276133477687836,0.7581606507301331,3.752897262573242,-0.5547383794672321,-0.07006338045061078,-0.09847440525625303,0.8232006101645756,0.6781724095344543,0.8307329416275024,3.772226333618164,-0.5621927413326221,0.07206011601366202,0.2739658213796246,0.7769745105142103,1,9020550
1708439303936,z_YzkhENOy5iQ-wUAAAD,0.3636205792427063,1.650468349456787,3.780937671661377,0.07572021282127385,0.060354545023852936,-0.04804402879449111,0.9941406085473761,0.1427888572216034,0.7581907510757446,3.7528553009033203,-0.5546912464726172,-0.07031495692564244,-0.0986807569535842,0.8231862098737242,0.6782352328300476,0.83089280128479,3.772563934326172,-0.5622882265875235,0.07241184278101756,0.27422191351040776,0.776782348806154,1,9020550
1708439303955,z_YzkhENOy5iQ-wUAAAD,0.3635137975215912,1.650426983833313,3.7816033363342285,0.07547956766257832,0.06053650728519864,-0.04767349383049369,0.9941656824369797,0.14277192950248718,0.7581974267959595,3.7529852390289307,-0.5544905941195429,-0.07088319735048286,-0.09914479629467997,0.8232168989604228,0.6782893538475037,0.8312315940856934,3.7729573249816895,-0.562202587095805,0.07301669609579853,0.27469467847454876,0.7766206582185422,1,9020550
1708439303972,z_YzkhENOy5iQ-wUAAAD,0.36343657970428467,1.6504747867584229,3.781898021697998,0.07543817290513172,0.06072025370135654,-0.04764825245169184,0.9941588288067821,0.1427774876356125,0.7582547664642334,3.7528865337371826,-0.5543296277160482,-0.07111472024905603,-0.09916599128245103,0.8233027794032124,0.678267240524292,0.8315351009368896,3.7730820178985596,-0.5620868693899271,0.07319904993614586,0.274897382262501,0.7766155287998695,1,9020550
1708439303988,z_YzkhENOy5iQ-wUAAAD,0.36324116587638855,1.6505659818649292,3.7825238704681396,0.07639097463126847,0.06102576925642008,-0.04760472609250773,0.9940694465347004,0.1427479386329651,0.7582886815071106,3.752880096435547,-0.5542543041038808,-0.0713503210758126,-0.09909480588655818,0.8233416772586012,0.6779502630233765,0.8319545388221741,3.7731640338897705,-0.5620778210388779,0.07344871809777373,0.27509537514255883,0.7765283919349992,1,9020550
1708439304003,z_YzkhENOy5iQ-wUAAAD,0.3631177544593811,1.650789499282837,3.7828128337860107,0.07745006832617264,0.061286007571929105,-0.04737461708457826,0.9939824736156591,0.1427207738161087,0.7583184242248535,3.7528436183929443,-0.554130167356052,-0.07149587957494606,-0.0991197390583737,0.8234096029065721,0.6779965758323669,0.8322242498397827,3.7732174396514893,-0.5619468510322985,0.07373485842397792,0.2751739787643783,0.7765682125087667,1,9020550
1708439304022,z_YzkhENOy5iQ-wUAAAD,0.36288705468177795,1.6510157585144043,3.783442258834839,0.07954297492246235,0.061915115684681304,-0.04741836522370691,0.9937760976443103,0.14259886741638184,0.7583767175674438,3.75287127494812,-0.5538833458749691,-0.07152787100236029,-0.09950084474389799,0.8235269180345413,0.6781850457191467,0.8327006101608276,3.7734720706939697,-0.5617266411898509,0.07413709615185768,0.27542286363001633,0.7766010029233673,1,9020550
1708439304036,z_YzkhENOy5iQ-wUAAAD,0.36275815963745117,1.651036024093628,3.7837867736816406,0.07983963127633556,0.06212919084512047,-0.047476910446549815,0.993736152062799,0.14254043996334076,0.7584202885627747,3.752840757369995,-0.5537127442607925,-0.07150001129467135,-0.09984138984217153,0.8236028424565006,0.6787415742874146,0.8333591222763062,3.774296283721924,-0.5614450785704395,0.07459303948021659,0.27573393598484375,0.77665056412549,1,9020550
